Customer ID,sales_id,product_id,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Country,Location,Size,Color,Season,Year,Review Rating,Subscription Status,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Discount value
2395,12395,P003-SD15-L,40,Not Available,Sandals,Footwear,47,USA,Connecticut,L,Peach,Fall,2023,2.9,No,2-Day Shipping,No,23,Debit Card,0
2396,12396,P001-B6-M,62,Female,Blouse,Clothing,83,USA,Connecticut,M,Cyan,Winter,2023,3.5,No,2-Day Shipping,Yes,0,Cash,50
2397,12397,P001-S14-M,38,Female,Shirt,Clothing,82,USA,Oregon,M,Olive,Spring,2023,3.7,No,2-Day Shipping,Yes,20,Debit Card,10
2398,12398,P002-SG2-L,0,Female,Sunglasses,Accessories,26,USA,West Virginia,L,Black,Fall,2023,2.9,No,Store Pickup,Yes,0,Debit Card,10
2399,12399,P004-J25-M,65,Male,Jacket,Outerwear,81,USA,Florida,M,Orange,Winter,2023,4.3,No,Free Shipping,No,0,Bank Transfer,0
2400,12400,P001-D1-L,55,Female,Dress,Clothing,44,USA,New Hampshire,L,Beige,Spring,2023,3.2,No,Store Pickup,No,0,Cash,0
2401,12401,P002-SG15-M,43,Female,Sunglasses,Accessories,88,USA,Oregon,M,Peach,Winter,2023,4.2,No,Next Day Air,No,0,Credit Card,0
2402,12402,P003-B16-M,43,Female,Boots,Footwear,76,USA,Oregon,M,Pink,Winter,2023,4.2,No,Standard,No,0,Debit Card,0
2403,12403,P002-SCF4-M,45,Male,Scarf,Accessories,89,USA,Utah,M,Brown,Winter,2023,3.8,No,Free Shipping,Yes,0,Cash,10
2404,12404,P001-SHTS12-M,64,Female,Shorts,Clothing,22,USA,Missouri,M,Magenta,Fall,2023,4.4,No,Standard,No,0,Debit Card,0
2405,12405,P001-SHTS6-L,28,Male,Shorts,Clothing,33,USA,West Virginia,L,Cyan,Winter,2023,3.1,No,2-Day Shipping,Yes,0,Credit Card,10
2406,12406,P001-J18-XL,69,Female,Jeans,Clothing,97,USA,California,XL,Silver,Fall,2023,5,No,Standard,No,0,Debit Card,0
2407,12407,P002-SCF10-M,54,Male,Scarf,Accessories,57,USA,California,M,Indigo,Winter,2023,4.7,No,Standard,No,0,Cash,0
2408,12408,P001-SHTS1-M,52,Female,Shorts,Clothing,38,USA,Illinois,M,Beige,Summer,2023,3,No,Express,No,0,Credit Card,0
2409,12409,P003-SNK2-XL,23,Not Available,Sneakers,Footwear,55,USA,Hawaii,XL,Black,Fall,2023,4.2,No,Next Day Air,No,0,Debit Card,0
2410,12410,P002-J22-L,26,Female,Jewelry,Accessories,37,USA,Washington,L,Yellow,Spring,2023,3,No,Store Pickup,Yes,0,Cash,10
2411,12411,P003-SH13-M,48,Female,Shoes,Footwear,43,USA,Wisconsin,M,Maroon,Summer,2023,3.7,No,Free Shipping,No,0,Cash,0
2412,12412,P001-H6-M,49,Female,Hoodie,Clothing,96,USA,Virginia,M,Cyan,Summer,2023,2.7,No,Free Shipping,Yes,0,Cash,10
2413,12413,P004-J16-M,53,Female,Jacket,Outerwear,51,USA,Oregon,M,Pink,Winter,2023,4.3,No,2-Day Shipping,No,8,Bank Transfer,0
2414,12414,P001-SHTS21-XL,69,Female,Shorts,Clothing,95,USA,Pennsylvania,XL,Violet,Fall,2023,2.7,No,2-Day Shipping,No,0,Bank Transfer,0
2415,12415,P001-SO11-M,26,Not Available,Socks,Clothing,26,USA,Virginia,M,Lavender,Summer,2023,3.7,No,Next Day Air,No,14,Credit Card,0
2416,12416,P004-C11-XL,21,Female,Coat,Outerwear,34,USA,Hawaii,XL,Lavender,Fall,2023,4.3,No,Standard,No,0,Bank Transfer,0
2417,12417,P003-SD2-S,59,Female,Sandals,Footwear,83,USA,Nebraska,S,Black,Summer,2023,4,No,Next Day Air,No,0,Credit Card,0
2418,12418,P002-BKPK14-M,21,Female,Backpack,Accessories,24,USA,Alaska,M,Olive,Fall,2023,3.3,No,Standard,No,32,Debit Card,0
2419,12419,P001-P10-S,22,Female,Pants,Clothing,69,USA,Michigan,S,Indigo,Fall,2023,4,No,Next Day Air,Yes,0,Cash,10
2420,12420,P001-SW3-M,26,Female,Sweater,Clothing,40,USA,North Carolina,M,Blue,Fall,2023,2.7,No,Next Day Air,No,0,Credit Card,0
2421,12421,P004-J9-S,41,Female,Jacket,Outerwear,87,USA,North Carolina,S,Green,Winter,2023,4.2,No,Free Shipping,No,28,Cash,0
2422,12422,P003-SNK16-L,37,Male,Sneakers,Footwear,46,USA,Minnesota,L,Pink,Spring,2023,4.6,No,Standard,No,0,Debit Card,0
2423,12423,P002-J15-M,30,Male,Jewelry,Accessories,82,USA,Georgia,M,Peach,Winter,2023,4.8,No,Store Pickup,No,0,Credit Card,0
2424,12424,P002-BKPK24-M,49,Female,Backpack,Accessories,81,USA,West Virginia,M,Purple,Summer,2023,2.8,No,Free Shipping,No,0,Credit Card,0
2425,12425,P002-J15-M,0,Female,Jewelry,Accessories,57,USA,Delaware,M,Peach,Winter,2023,4.5,No,Next Day Air,No,0,Bank Transfer,0
2426,12426,P003-SH14-S,58,Female,Shoes,Footwear,49,USA,North Dakota,S,Olive,Summer,2023,3,No,2-Day Shipping,No,0,Bank Transfer,0
2427,12427,P004-J14-M,70,Female,Jacket,Outerwear,42,USA,Florida,M,Olive,Fall,2023,4.6,No,Free Shipping,No,0,Debit Card,0
2428,12428,P004-J24-M,27,Male,Jacket,Outerwear,26,USA,Oregon,M,Purple,Spring,2023,3.3,No,Standard,No,45,Cash,0
2429,12429,P001-TSHT21-M,65,Female,T-shirt,Clothing,38,USA,Idaho,M,Violet,Spring,2023,4.4,No,Next Day Air,No,0,Debit Card,0
2430,12430,P003-SNK13-XL,57,Female,Sneakers,Footwear,57,USA,Virginia,XL,Maroon,Summer,2023,4.4,No,Standard,No,0,Credit Card,0
2431,12431,P004-J23-XL,20,Female,Jacket,Outerwear,100,USA,North Dakota,XL,White,Summer,2023,4.3,No,Express,No,0,Cash,0
2432,12432,P001-H14-S,34,Male,Hoodie,Clothing,73,USA,Alabama,S,Olive,Fall,2023,3.4,No,Express,Yes,27,Bank Transfer,10
2433,12433,P004-J15-M,59,Female,Jacket,Outerwear,66,USA,Hawaii,M,Peach,Winter,2023,2.8,No,Store Pickup,No,43,Debit Card,0
2434,12434,P001-TSHT3-M,54,Female,T-shirt,Clothing,73,USA,Oregon,M,Blue,Spring,2023,3.4,No,Standard,Yes,0,Cash,10
2435,12435,P002-G4-M,0,Female,Gloves,Accessories,45,USA,Utah,M,Brown,Spring,2023,5,No,Store Pickup,No,0,Credit Card,0
2436,12436,P003-SNK2-S,21,Not Available,Sneakers,Footwear,27,USA,Hawaii,S,Black,Fall,2023,4.5,No,Free Shipping,No,0,Cash,0
2437,12437,P001-TSHT22-M,52,Female,T-shirt,Clothing,24,USA,Connecticut,M,Yellow,Fall,2023,2.7,No,Store Pickup,No,38,Credit Card,0
2438,12438,P003-SNK12-XL,43,Female,Sneakers,Footwear,59,USA,Wyoming,XL,Magenta,Winter,2023,3.4,No,Store Pickup,Yes,0,Credit Card,10
2439,12439,P001-J6-S,32,Female,Jeans,Clothing,20,USA,Delaware,S,Cyan,Winter,2023,3.4,No,Express,No,0,Debit Card,0
2440,12440,P002-HB13-M,55,Male,Handbag,Accessories,44,USA,Arkansas,M,Maroon,Summer,2023,2.8,No,Standard,Yes,45,Bank Transfer,20
2441,12441,P001-SO17-M,31,Female,Socks,Clothing,90,USA,Indiana,M,Red,Spring,2023,4.7,No,Standard,No,47,Bank Transfer,0
2442,12442,P002-J2-M,0,Female,Jewelry,Accessories,36,USA,California,M,Black,Fall,2023,4.7,No,Free Shipping,No,0,Credit Card,0
2443,12443,P001-B21-L,53,Female,Blouse,Clothing,95,USA,Wyoming,L,Violet,Winter,2023,4.7,No,Free Shipping,No,50,Debit Card,0
2444,12444,P002-BKPK9-M,24,Female,Backpack,Accessories,30,USA,South Dakota,M,Green,Spring,2023,3.4,No,2-Day Shipping,No,0,Bank Transfer,0
2445,12445,P002-SCF7-S,47,Male,Scarf,Accessories,65,USA,West Virginia,S,Gold,Fall,2023,3.7,No,Express,No,15,Debit Card,0
2446,12446,P002-SCF4-M,63,Male,Scarf,Accessories,96,USA,Tennessee,M,Brown,Summer,2023,4.1,No,Store Pickup,No,0,Cash,0
2447,12447,P001-S15-L,38,Female,Shirt,Clothing,65,USA,Alaska,L,Peach,Spring,2023,2.9,No,2-Day Shipping,No,7,Credit Card,0
2448,12448,P001-P15-L,59,Male,Pants,Clothing,47,USA,South Dakota,L,Peach,Fall,2023,3.2,No,Store Pickup,Yes,10,Debit Card,20
2449,12449,P002-HT21-S,54,Female,Hat,Accessories,25,USA,Tennessee,S,Violet,Fall,2023,3,No,Free Shipping,No,0,Credit Card,0
2450,12450,P004-C21-S,26,Female,Coat,Outerwear,56,USA,Alabama,S,Violet,Fall,2023,4.1,No,Express,No,0,Debit Card,0
2451,12451,P001-TSHT12-M,68,Male,T-shirt,Clothing,76,USA,North Carolina,M,Magenta,Fall,2023,4.5,No,Standard,No,0,Debit Card,0
2452,12452,P001-SO24-M,41,Female,Socks,Clothing,60,USA,Oklahoma,M,Purple,Fall,2023,3.4,No,Store Pickup,No,27,Debit Card,0
2453,12453,P001-S24-L,68,Male,Shirt,Clothing,67,USA,New York,L,Purple,Winter,2023,4.1,No,Express,No,45,Bank Transfer,0
2454,12454,P001-SW6-XL,21,Female,Sweater,Clothing,95,USA,Iowa,XL,Cyan,Spring,2023,4.6,No,Store Pickup,Yes,0,Cash,10
2455,12455,P002-G12-M,32,Female,Gloves,Accessories,72,USA,Alaska,M,Magenta,Winter,2023,4.6,No,Express,No,33,Debit Card,0
2456,12456,P002-BLT11-L,20,Male,Belt,Accessories,98,USA,Alaska,L,Lavender,Spring,2023,3.4,No,Express,No,0,Cash,0
2457,12457,P001-J9-M,59,Female,Jeans,Clothing,83,USA,Nebraska,M,Green,Winter,2023,3.3,No,2-Day Shipping,Yes,5,Credit Card,10
2458,12458,P002-HB13-M,53,Female,Handbag,Accessories,37,USA,Delaware,M,Maroon,Fall,2023,3.6,No,2-Day Shipping,No,0,Cash,0
2459,12459,P001-TSHT20-L,66,Female,T-shirt,Clothing,85,USA,Texas,L,Turquoise,Fall,2023,4.6,No,Free Shipping,No,0,Bank Transfer,0
2460,12460,P001-SO21-L,47,Female,Socks,Clothing,36,USA,Missouri,L,Violet,Fall,2023,4.3,No,2-Day Shipping,Yes,0,Cash,10
2461,12461,P001-J11-S,58,Male,Jeans,Clothing,36,USA,Maine,S,Lavender,Winter,2023,4,No,Store Pickup,No,28,Credit Card,0
2462,12462,P002-SCF17-L,28,Male,Scarf,Accessories,86,USA,Pennsylvania,L,Red,Summer,2023,4.8,No,Next Day Air,Yes,19,Credit Card,50
2463,12463,P001-P25-XL,68,Female,Pants,Clothing,99,USA,Missouri,XL,Orange,Spring,2023,4.3,No,Standard,No,0,Bank Transfer,0
2464,12464,P001-B10-XL,60,Female,Blouse,Clothing,21,USA,Mississippi,XL,Indigo,Summer,2023,3.3,No,Standard,No,0,Cash,0
2465,12465,P004-J19-L,0,Male,Jacket,Outerwear,84,USA,Hawaii,L,Teal,Winter,2023,2.8,No,Express,No,0,Cash,0
2466,12466,P003-SD4-M,18,Female,Sandals,Footwear,63,USA,Texas,M,Brown,Spring,2023,4.4,No,Free Shipping,No,20,Bank Transfer,0
2467,12467,P001-SHTS16-S,32,Female,Shorts,Clothing,84,USA,South Dakota,S,Pink,Summer,2023,3.7,No,Express,No,0,Cash,0
2468,12468,P001-SHTS11-M,27,Female,Shorts,Clothing,72,USA,New Jersey,M,Lavender,Spring,2023,3.6,No,Express,No,28,Credit Card,0
2469,12469,P001-SK6-L,65,Female,Skirt,Clothing,21,USA,Connecticut,L,Cyan,Winter,2023,3.7,No,2-Day Shipping,No,0,Debit Card,0
2470,12470,P003-SD22-M,68,Female,Sandals,Footwear,92,USA,Maryland,M,Yellow,Fall,2023,5,No,Standard,No,0,Cash,0
2471,12471,P001-B16-XL,55,Female,Blouse,Clothing,72,USA,Arizona,XL,Pink,Fall,2023,2.7,No,Next Day Air,No,0,Credit Card,0
2472,12472,P003-SD8-M,30,Male,Sandals,Footwear,83,USA,Oklahoma,M,Gray,Spring,2023,4.3,No,Store Pickup,No,0,Cash,0
2473,12473,P001-S15-M,24,Female,Shirt,Clothing,73,USA,Utah,M,Peach,Summer,2023,4.1,No,Standard,No,0,Credit Card,0
2474,12474,P001-SO17-M,57,Male,Socks,Clothing,98,USA,Arkansas,M,Red,Winter,2023,2.6,No,Next Day Air,Yes,0,Cash,20
2475,12475,P001-TSHT14-M,23,Male,T-shirt,Clothing,76,USA,North Carolina,M,Olive,Fall,2023,3.2,No,Store Pickup,Yes,0,Bank Transfer,20
2476,12476,P001-D11-S,0,Female,Dress,Clothing,43,USA,California,S,Lavender,Summer,2023,3.5,No,Next Day Air,No,0,Debit Card,0
2477,12477,P002-HT20-M,60,Female,Hat,Accessories,60,USA,Colorado,M,Turquoise,Summer,2023,3.7,No,Next Day Air,No,0,Cash,0
2478,12478,P002-G20-L,25,Female,Gloves,Accessories,40,USA,California,L,Turquoise,Spring,2023,3.8,No,2-Day Shipping,No,0,Debit Card,0
2479,12479,P001-SO13-S,18,Male,Socks,Clothing,93,USA,Vermont,S,Maroon,Winter,2023,4.8,No,2-Day Shipping,Yes,9,Bank Transfer,20
2480,12480,P001-D14-S,37,Female,Dress,Clothing,98,USA,Kansas,S,Olive,Fall,2023,4.2,No,Standard,Yes,0,Credit Card,10
2481,12481,P001-SO13-XL,61,Female,Socks,Clothing,91,USA,Ohio,XL,Maroon,Summer,2023,2.9,No,Next Day Air,Yes,0,Credit Card,10
2482,12482,P002-BLT6-XL,41,Male,Belt,Accessories,92,USA,New Jersey,XL,Cyan,Fall,2023,2.9,No,Free Shipping,No,35,Debit Card,0
2483,12483,P002-HB15-S,69,Male,Handbag,Accessories,87,USA,Arizona,S,Peach,Winter,2023,4.8,No,Next Day Air,Yes,0,Credit Card,10
2484,12484,P001-SK19-S,32,Female,Skirt,Clothing,96,USA,Arizona,S,Teal,Fall,2023,2.9,No,Standard,No,0,Debit Card,0
2485,12485,P001-H9-M,60,Male,Hoodie,Clothing,97,USA,New Hampshire,M,Green,Summer,2023,4.8,No,2-Day Shipping,No,50,Cash,0
2486,12486,P001-B1-M,43,Male,Blouse,Clothing,55,USA,Louisiana,M,Beige,Spring,2023,4.6,No,2-Day Shipping,No,37,Bank Transfer,0
2487,12487,P001-J12-L,61,Female,Jeans,Clothing,58,USA,Texas,L,Magenta,Spring,2023,4.4,No,Store Pickup,Yes,6,Credit Card,10
2488,12488,P003-B21-L,57,Male,Boots,Footwear,21,USA,Montana,L,Violet,Spring,2023,3,No,Next Day Air,No,0,Cash,0
2489,12489,P002-HB5-XL,0,Male,Handbag,Accessories,82,USA,New Hampshire,XL,Charcoal,Summer,2023,4.4,No,Express,Yes,0,Debit Card,10
2490,12490,P004-C9-M,66,Male,Coat,Outerwear,34,USA,South Dakota,M,Green,Winter,2023,3.9,No,Express,No,50,Debit Card,0
2491,12491,P001-B8-M,52,Female,Blouse,Clothing,78,USA,Montana,M,Gray,Spring,2023,4,No,Free Shipping,No,0,Cash,0
2492,12492,P002-HB12-M,63,Female,Handbag,Accessories,47,USA,North Carolina,M,Magenta,Spring,2023,2.5,No,Express,No,0,Bank Transfer,0
2493,12493,P002-SG18-S,50,Female,Sunglasses,Accessories,96,USA,South Dakota,S,Silver,Summer,2023,4.1,No,Next Day Air,No,34,Bank Transfer,0
2494,12494,P001-SO1-S,21,Female,Socks,Clothing,23,USA,Maine,S,Beige,Fall,2023,4.8,No,2-Day Shipping,No,0,Debit Card,0
2495,12495,P003-SH15-S,42,Female,Shoes,Footwear,27,USA,Oklahoma,S,Peach,Winter,2023,2.6,No,Store Pickup,No,26,Debit Card,0
2496,12496,P002-BKPK25-XL,40,Male,Backpack,Accessories,37,USA,Nebraska,XL,Orange,Spring,2023,3.1,No,Free Shipping,No,0,Credit Card,0
2497,12497,P002-SCF22-S,67,Female,Scarf,Accessories,79,USA,Illinois,S,Yellow,Summer,2023,3.2,No,Store Pickup,No,0,Credit Card,0
2498,12498,P002-BKPK21-M,35,Female,Backpack,Accessories,40,USA,Colorado,M,Violet,Summer,2023,4.2,No,Standard,Yes,0,Bank Transfer,10
2499,12499,P004-C9-S,18,Male,Coat,Outerwear,39,USA,Massachusetts,S,Green,Fall,2023,2.6,No,Next Day Air,No,0,Cash,0
2500,12500,P001-H16-L,0,Female,Hoodie,Clothing,73,USA,Louisiana,L,Pink,Summer,2023,3.1,No,Next Day Air,Yes,0,Cash,10
2501,12501,P002-G21-M,0,Female,Gloves,Accessories,84,USA,Massachusetts,M,Violet,Fall,2023,2.9,No,Store Pickup,No,0,Cash,0
2502,12502,P001-SHTS21-M,49,Female,Shorts,Clothing,94,USA,West Virginia,M,Violet,Fall,2023,4.6,No,Free Shipping,Yes,30,Debit Card,10
2503,12503,P001-SK16-L,46,Male,Skirt,Clothing,47,USA,Idaho,L,Pink,Spring,2023,4.1,No,Standard,Yes,0,Cash,10
2504,12504,P003-B21-M,69,Female,Boots,Footwear,77,USA,Ohio,M,Violet,Summer,2023,2.5,No,Store Pickup,Yes,5,Debit Card,50
2505,12505,P001-SHTS20-M,0,Male,Shorts,Clothing,94,USA,Rhode Island,M,Turquoise,Winter,2023,4,No,Store Pickup,No,0,Cash,0
2506,12506,P002-HB6-M,27,Male,Handbag,Accessories,75,USA,Illinois,M,Cyan,Summer,2023,3.5,No,Express,No,0,Cash,0
2507,12507,P001-D25-XL,57,Male,Dress,Clothing,82,USA,New York,XL,Orange,Spring,2023,4.4,No,Free Shipping,Yes,0,Debit Card,10
2508,12508,P003-SH6-M,58,Female,Shoes,Footwear,36,USA,Louisiana,M,Cyan,Fall,2023,2.9,No,Store Pickup,No,32,Credit Card,0
2509,12509,P003-SNK10-XL,23,Not Available,Sneakers,Footwear,90,USA,California,XL,Indigo,Spring,2023,3.1,No,2-Day Shipping,No,5,Debit Card,0
2510,12510,P001-SO2-M,19,Male,Socks,Clothing,48,USA,Washington,M,Black,Spring,2023,4.4,No,Free Shipping,No,0,Bank Transfer,0
2511,12511,P004-J24-L,40,Female,Jacket,Outerwear,42,USA,South Dakota,L,Purple,Winter,2023,4.4,No,Standard,No,0,Credit Card,0
2512,12512,P002-BKPK6-M,54,Female,Backpack,Accessories,33,USA,Idaho,M,Cyan,Summer,2023,2.7,No,Store Pickup,No,1,Cash,0
2513,12513,P001-SO9-M,50,Female,Socks,Clothing,63,USA,North Dakota,M,Green,Summer,2023,4.9,No,Free Shipping,No,0,Credit Card,0
2514,12514,P002-HB19-L,69,Not Available,Handbag,Accessories,53,USA,Washington,L,Teal,Winter,2023,3.5,No,2-Day Shipping,No,0,Cash,0
2515,12515,P002-HT19-L,42,Female,Hat,Accessories,37,USA,Alaska,L,Teal,Spring,2023,4.8,No,Free Shipping,No,45,Credit Card,0
2516,12516,P001-B12-M,37,Male,Blouse,Clothing,92,USA,Kansas,M,Magenta,Summer,2023,4.2,No,2-Day Shipping,No,41,Cash,0
2517,12517,P001-SHTS4-XL,46,Female,Shorts,Clothing,73,USA,Utah,XL,Brown,Spring,2023,4.6,No,Standard,No,0,Debit Card,0
2518,12518,P001-S25-L,64,Male,Shirt,Clothing,38,USA,Wyoming,L,Orange,Spring,2023,2.9,No,Standard,No,10,Debit Card,0
2519,12519,P003-B3-XL,20,Female,Boots,Footwear,51,USA,Maine,XL,Blue,Fall,2023,4,No,Store Pickup,No,0,Debit Card,0
2520,12520,P004-J12-L,40,Female,Jacket,Outerwear,90,USA,Michigan,L,Magenta,Spring,2023,4.9,No,Standard,No,0,Credit Card,0
2521,12521,P004-J12-L,64,Male,Jacket,Outerwear,56,USA,Illinois,L,Magenta,Summer,2023,3.1,No,Next Day Air,No,0,Cash,0
2522,12522,P002-HB12-M,29,Male,Handbag,Accessories,33,USA,Minnesota,M,Magenta,Fall,2023,4.4,No,Standard,No,0,Credit Card,0
2523,12523,P002-BLT14-S,20,Not Available,Belt,Accessories,53,USA,Massachusetts,S,Olive,Winter,2023,2.5,No,2-Day Shipping,Yes,20,Debit Card,10
2524,12524,P002-HB6-S,43,Male,Handbag,Accessories,24,USA,New Jersey,S,Cyan,Spring,2023,3.4,No,Express,Yes,0,Bank Transfer,10
2525,12525,P004-C24-M,60,Female,Coat,Outerwear,59,USA,Kansas,M,Purple,Spring,2023,3.7,No,Express,No,23,Credit Card,0
2526,12526,P001-SW24-M,39,Female,Sweater,Clothing,72,USA,Kentucky,M,Purple,Winter,2023,4.2,No,Standard,No,0,Cash,0
2527,12527,P001-SHTS15-S,47,Female,Shorts,Clothing,28,USA,Rhode Island,S,Peach,Spring,2023,3.4,No,Express,No,0,Credit Card,0
2528,12528,P001-P7-M,19,Female,Pants,Clothing,36,USA,Illinois,M,Gold,Fall,2023,3.6,No,Express,No,0,Bank Transfer,0
2529,12529,P002-J15-S,52,Male,Jewelry,Accessories,47,USA,Alabama,S,Peach,Fall,2023,4.7,No,2-Day Shipping,No,31,Debit Card,0
2530,12530,P002-G12-M,34,Male,Gloves,Accessories,62,USA,Tennessee,M,Magenta,Spring,2023,4.7,No,Next Day Air,No,48,Bank Transfer,0
2531,12531,P001-SK6-S,25,Female,Skirt,Clothing,98,USA,Massachusetts,S,Cyan,Spring,2023,3.6,No,Free Shipping,No,0,Debit Card,0
2532,12532,P003-SD21-M,43,Female,Sandals,Footwear,28,USA,Texas,M,Violet,Summer,2023,4.6,No,Free Shipping,No,0,Cash,0
2533,12533,P001-SO5-S,55,Male,Socks,Clothing,86,USA,Nebraska,S,Charcoal,Summer,2023,2.6,No,Next Day Air,Yes,0,Debit Card,10
2534,12534,P002-J3-S,66,Female,Jewelry,Accessories,46,USA,Pennsylvania,S,Blue,Summer,2023,3.1,No,Standard,No,0,Cash,0
2535,12535,P002-SG17-XL,41,Female,Sunglasses,Accessories,42,USA,Virginia,XL,Red,Fall,2023,3.2,No,Free Shipping,No,22,Cash,0
2536,12536,P004-C24-S,47,Female,Coat,Outerwear,80,USA,Vermont,S,Purple,Winter,2023,3.9,No,Express,Yes,0,Bank Transfer,10
2537,12537,P002-BLT8-L,51,Male,Belt,Accessories,39,USA,Oklahoma,L,Gray,Spring,2023,4.9,No,Express,No,0,Cash,0
2538,12538,P004-C24-M,44,Female,Coat,Outerwear,49,USA,Maine,M,Purple,Summer,2023,4.1,No,2-Day Shipping,No,30,Cash,0
2539,12539,P002-SCF18-M,18,Male,Scarf,Accessories,32,USA,New Jersey,M,Silver,Summer,2023,4.2,No,Next Day Air,No,0,Credit Card,0
2540,12540,P003-SD24-M,33,Female,Sandals,Footwear,73,USA,Massachusetts,M,Purple,Fall,2023,4.1,No,Next Day Air,No,0,Cash,0
2541,12541,P002-BLT5-M,24,Male,Belt,Accessories,42,USA,New Jersey,M,Charcoal,Summer,2023,3.9,No,Free Shipping,No,0,Debit Card,0
2542,12542,P002-SCF18-M,33,Male,Scarf,Accessories,58,USA,Washington,M,Silver,Spring,2023,2.7,No,Next Day Air,No,0,Debit Card,0
2543,12543,P002-J23-M,61,Female,Jewelry,Accessories,22,USA,Arkansas,M,White,Winter,2023,3.7,No,Express,Yes,0,Cash,10
2544,12544,P002-SCF15-L,27,Male,Scarf,Accessories,56,USA,West Virginia,L,Peach,Spring,2023,2.7,No,Next Day Air,Yes,0,Cash,10
2545,12545,P001-P17-M,46,Female,Pants,Clothing,70,USA,Delaware,M,Red,Spring,2023,2.5,No,Next Day Air,No,0,Debit Card,0
2546,12546,P003-SH14-L,38,Male,Shoes,Footwear,50,USA,Texas,L,Olive,Spring,2023,3.9,No,Free Shipping,No,10,Debit Card,0
2547,12547,P003-B8-L,63,Male,Boots,Footwear,21,USA,Texas,L,Gray,Summer,2023,3,No,Express,Yes,0,Credit Card,10
2548,12548,P004-J1-M,47,Female,Jacket,Outerwear,97,USA,Mississippi,M,Beige,Summer,2023,3.2,No,2-Day Shipping,No,0,Cash,0
2549,12549,P002-BKPK16-L,42,Female,Backpack,Accessories,63,USA,Texas,L,Pink,Winter,2023,3.8,No,Standard,No,0,Credit Card,0
2550,12550,P004-J17-M,41,Female,Jacket,Outerwear,60,USA,Virginia,M,Red,Fall,2023,2.7,No,Standard,No,11,Debit Card,0
2551,12551,P003-B15-XL,53,Female,Boots,Footwear,52,USA,New Hampshire,XL,Peach,Fall,2023,3,No,Store Pickup,No,0,Debit Card,0
2552,12552,P003-SH13-M,29,Female,Shoes,Footwear,32,USA,Minnesota,M,Maroon,Winter,2023,4.1,No,Next Day Air,Yes,40,Debit Card,10
2553,12553,P002-BLT24-XL,61,Male,Belt,Accessories,48,USA,Maryland,XL,Purple,Spring,2023,3.2,No,2-Day Shipping,No,0,Credit Card,0
2554,12554,P002-J13-M,69,Female,Jewelry,Accessories,25,USA,Vermont,M,Maroon,Summer,2023,4.5,No,Store Pickup,Yes,0,Debit Card,20
2555,12555,P002-J8-M,51,Male,Jewelry,Accessories,68,USA,Kansas,M,Gray,Summer,2023,4.3,No,Store Pickup,No,0,Debit Card,0
2556,12556,P001-P8-M,24,Female,Pants,Clothing,74,USA,Idaho,M,Gray,Fall,2023,3.5,No,Standard,No,23,Credit Card,0
2557,12557,P001-TSHT12-XL,24,Male,T-shirt,Clothing,88,USA,Montana,XL,Magenta,Fall,2023,3.1,No,Standard,No,0,Bank Transfer,0
2558,12558,P001-SHTS6-L,0,Female,Shorts,Clothing,23,USA,Oklahoma,L,Cyan,Spring,2023,3.9,No,Standard,Yes,0,Cash,10
2559,12559,P001-H18-M,49,Female,Hoodie,Clothing,32,USA,California,M,Silver,Fall,2023,2.7,No,Express,No,24,Cash,0
2560,12560,P002-BLT9-S,48,Male,Belt,Accessories,71,USA,Mississippi,S,Green,Winter,2023,4,No,Free Shipping,No,21,Debit Card,0
2561,12561,P003-B21-M,58,Not Available,Boots,Footwear,62,USA,California,M,Violet,Spring,2023,2.7,No,Next Day Air,No,0,Debit Card,0
2562,12562,P001-H12-L,32,Female,Hoodie,Clothing,20,USA,New York,L,Magenta,Spring,2023,2.7,No,Free Shipping,No,22,Debit Card,0
2563,12563,P001-SHTS22-XL,57,Male,Shorts,Clothing,62,USA,Arizona,XL,Yellow,Spring,2023,4.7,No,Standard,No,0,Cash,0
2564,12564,P002-BKPK8-XL,69,Male,Backpack,Accessories,81,USA,Massachusetts,XL,Gray,Winter,2023,4.5,No,Standard,No,0,Debit Card,0
2565,12565,P002-SCF10-L,42,Male,Scarf,Accessories,90,USA,Kentucky,L,Indigo,Winter,2023,3,No,2-Day Shipping,No,0,Bank Transfer,0
2566,12566,P001-SO10-S,30,Female,Socks,Clothing,43,USA,Vermont,S,Indigo,Fall,2023,3.6,No,Store Pickup,No,0,Debit Card,0
2567,12567,P002-HB22-S,35,Female,Handbag,Accessories,38,USA,Missouri,S,Yellow,Fall,2023,3.3,No,Standard,No,43,Credit Card,0
2568,12568,P002-SG7-XL,19,Female,Sunglasses,Accessories,25,USA,Michigan,XL,Gold,Spring,2023,4.3,No,Store Pickup,No,24,Cash,0
2569,12569,P001-TSHT9-XL,52,Female,T-shirt,Clothing,98,USA,Texas,XL,Green,Winter,2023,4.3,No,Express,Yes,29,Cash,50
2570,12570,P001-D5-M,42,Male,Dress,Clothing,75,USA,New York,M,Charcoal,Spring,2023,4.8,No,Free Shipping,No,0,Bank Transfer,0
2571,12571,P003-SNK14-XL,36,Male,Sneakers,Footwear,27,USA,New Mexico,XL,Olive,Spring,2023,4,No,Store Pickup,No,0,Cash,0
